0	18	1536	1.43051147460938e-06	1536	1.43051147460938e-06	10042206	
1	18	0	0	1536	1.43051147460938e-06	10042212	
2	18	0	0	1536	1.43051147460938e-06	10042224	
3	18	0	0	1536	1.43051147460938e-06	10042306	
4	18	0	0	1536	1.43051147460938e-06	10042312	
5	18	0	0	1536	1.43051147460938e-06	10042324	
6	18	0	0	1536	1.43051147460938e-06	10042406	
7	18	0	0	1536	1.43051147460938e-06	10042412	
8	18	0	0	1536	1.43051147460938e-06	10042424	
9	18	0	0	1536	1.43051147460938e-06	10042506	
10	18	0	0	1536	1.43051147460938e-06	10042512	
11	18	0	0	1536	1.43051147460938e-06	10042524	
12	18	0	0	1536	1.43051147460938e-06	10042606	
13	18	0	0	1536	1.43051147460938e-06	10042612	
14	18	0	0	1536	1.43051147460938e-06	10042624	
15	18	0	0	1536	1.43051147460938e-06	10042706	
16	18	0	0	1536	1.43051147460938e-06	10042712	
17	18	0	0	1536	1.43051147460938e-06	10042724	
18	18	0	0	1536	1.43051147460938e-06	10042806	
19	18	0	0	1536	1.43051147460938e-06	10042812	
20	18	0	0	1536	1.43051147460938e-06	10042824	
21	18	0	0	1536	1.43051147460938e-06	10042906	
22	18	0	0	1536	1.43051147460938e-06	10042912	
23	18	0	0	1536	1.43051147460938e-06	10042924	
24	18	0	0	1536	1.43051147460938e-06	10043006	
25	18	0	0	1536	1.43051147460938e-06	10043012	
26	18	0	0	1536	1.43051147460938e-06	10043024	
27	18	0	0	1536	1.43051147460938e-06	10050106	
28	18	0	0	1536	1.43051147460938e-06	10050112	
29	18	0	0	1536	1.43051147460938e-06	10050124	
30	18	0	0	1536	1.43051147460938e-06	10050206	
31	18	0	0	1536	1.43051147460938e-06	10050212	
32	18	0	0	1536	1.43051147460938e-06	10050224	
33	18	0	0	1536	1.43051147460938e-06	10050306	
34	18	0	0	1536	1.43051147460938e-06	10050312	
35	18	0	0	1536	1.43051147460938e-06	10050324	
36	18	0	0	1536	1.43051147460938e-06	10050406	
37	18	0	0	1536	1.43051147460938e-06	10050412	
38	18	0	0	1536	1.43051147460938e-06	10050424	
39	18	0	0	1536	1.43051147460938e-06	10050506	
40	18	0	0	1536	1.43051147460938e-06	10050512	
41	18	0	0	1536	1.43051147460938e-06	10050524	
42	18	0	0	1536	1.43051147460938e-06	10050606	
43	18	0	0	1536	1.43051147460938e-06	10050612	
44	18	0	0	1536	1.43051147460938e-06	10050624	
45	18	0	0	1536	1.43051147460938e-06	10050706	
46	18	0	0	1536	1.43051147460938e-06	10050712	
47	18	0	0	1536	1.43051147460938e-06	10050724	
48	18	0	0	1536	1.43051147460938e-06	10050806	
49	18	0	0	1536	1.43051147460938e-06	10050812	
50	18	0	0	1536	1.43051147460938e-06	10050824	
51	18	0	0	1536	1.43051147460938e-06	10050906	
52	18	0	0	1536	1.43051147460938e-06	10050912	
53	18	0	0	1536	1.43051147460938e-06	10050924	
54	18	0	0	1536	1.43051147460938e-06	10051006	
55	18	0	0	1536	1.43051147460938e-06	10051012	
56	18	0	0	1536	1.43051147460938e-06	10051024	
57	18	0	0	1536	1.43051147460938e-06	10051106	
58	18	0	0	1536	1.43051147460938e-06	10051112	
59	18	0	0	1536	1.43051147460938e-06	10051124	
60	18	0	0	1536	1.43051147460938e-06	10051206	
61	18	0	0	1536	1.43051147460938e-06	10051212	
62	18	0	0	1536	1.43051147460938e-06	10051224	
63	18	0	0	1536	1.43051147460938e-06	10051306	
64	18	0	0	1536	1.43051147460938e-06	10051312	
65	18	0	0	1536	1.43051147460938e-06	10051324	
66	18	0	0	1536	1.43051147460938e-06	10051406	
67	18	0	0	1536	1.43051147460938e-06	10051412	
68	18	0	0	1536	1.43051147460938e-06	10051424	
69	18	0	0	1536	1.43051147460938e-06	10051506	
70	18	0	0	1536	1.43051147460938e-06	10051512	
71	18	0	0	1536	1.43051147460938e-06	10051524	
72	18	0	0	1536	1.43051147460938e-06	10051606	
73	18	0	0	1536	1.43051147460938e-06	10051612	
74	18	0	0	1536	1.43051147460938e-06	10051624	
75	18	0	0	1536	1.43051147460938e-06	10051706	
76	18	0	0	1536	1.43051147460938e-06	10051712	
77	18	0	0	1536	1.43051147460938e-06	10051724	
78	18	0	0	1536	1.43051147460938e-06	10051806	
79	18	0	0	1536	1.43051147460938e-06	10051812	
80	18	0	0	1536	1.43051147460938e-06	10051824	
81	18	0	0	1536	1.43051147460938e-06	10051906	
82	18	0	0	1536	1.43051147460938e-06	10051912	
83	18	0	0	1536	1.43051147460938e-06	10051924	
84	18	0	0	1536	1.43051147460938e-06	10052006	
85	18	0	0	1536	1.43051147460938e-06	10052012	
86	18	0	0	1536	1.43051147460938e-06	10052024	
87	18	0	0	1536	1.43051147460938e-06	10052106	
88	18	0	0	1536	1.43051147460938e-06	10052112	
89	18	0	0	1536	1.43051147460938e-06	10052124	
90	18	0	0	1536	1.43051147460938e-06	10052206	
91	18	0	0	1536	1.43051147460938e-06	10052212	
92	18	0	0	1536	1.43051147460938e-06	10052224	
93	18	0	0	1536	1.43051147460938e-06	10052306	
94	18	0	0	1536	1.43051147460938e-06	10052312	
95	18	0	0	1536	1.43051147460938e-06	10052324	
96	18	0	0	1536	1.43051147460938e-06	10052406	
97	18	1047040	0.000975131988525391	1048576	0.0009765625	10052412	
98	18	0	0.000975131988525391	1048576	0.0009765625	10052424	
99	18	0	0.000975131988525391	1048576	0.0009765625	10052506	
100	18	0	0.000975131988525391	1048576	0.0009765625	10052512	
101	18	0	0.000975131988525391	1048576	0.0009765625	10052524	
102	18	0	0.000975131988525391	1048576	0.0009765625	10052606	
103	18	0	0.000975131988525391	1048576	0.0009765625	10052612	
104	18	0	0.000975131988525391	1048576	0.0009765625	10052624	
105	18	0	0.000975131988525391	1048576	0.0009765625	10052706	
106	18	0	0.000975131988525391	1048576	0.0009765625	10052712	
107	18	0	0.000975131988525391	1048576	0.0009765625	10052724	
108	18	0	0.000975131988525391	1048576	0.0009765625	10052806	
109	18	0	0.000975131988525391	1048576	0.0009765625	10052812	
110	18	0	0.000975131988525391	1048576	0.0009765625	10052824	
111	18	0	0.000975131988525391	1048576	0.0009765625	10052906	
112	18	0	0.000975131988525391	1048576	0.0009765625	10052912	
113	18	0	0.000975131988525391	1048576	0.0009765625	10052924	
114	18	0	0.000975131988525391	1048576	0.0009765625	10053006	
115	18	0	0.000975131988525391	1048576	0.0009765625	10053012	
116	18	0	0.000975131988525391	1048576	0.0009765625	10053024	
117	18	0	0.000975131988525391	1048576	0.0009765625	10053106	
118	18	0	0.000975131988525391	1048576	0.0009765625	10053112	
119	18	0	0.000975131988525391	1048576	0.0009765625	10053124	
120	18	0	0.000975131988525391	1048576	0.0009765625	10060106	
121	18	0	0.000975131988525391	1048576	0.0009765625	10060112	
122	18	0	0.000975131988525391	1048576	0.0009765625	10060124	
123	18	0	0.000975131988525391	1048576	0.0009765625	10060206	
124	18	0	0.000975131988525391	1048576	0.0009765625	10060212	
125	18	0	0.000975131988525391	1048576	0.0009765625	10060224	
126	18	0	0.000975131988525391	1048576	0.0009765625	10060306	
127	18	0	0.000975131988525391	1048576	0.0009765625	10060312	
128	18	0	0.000975131988525391	1048576	0.0009765625	10060324	
129	18	0	0.000975131988525391	1048576	0.0009765625	10060406	
130	18	0	0.000975131988525391	1048576	0.0009765625	10060412	
131	18	0	0.000975131988525391	1048576	0.0009765625	10060424	
132	18	0	0.000975131988525391	1048576	0.0009765625	10060506	
133	18	0	0.000975131988525391	1048576	0.0009765625	10060512	
134	18	0	0.000975131988525391	1048576	0.0009765625	10060524	
135	18	0	0.000975131988525391	1048576	0.0009765625	10060606	
136	18	0	0.000975131988525391	1048576	0.0009765625	10060612	
137	18	0	0.000975131988525391	1048576	0.0009765625	10060624	
138	18	0	0.000975131988525391	1048576	0.0009765625	10060706	
139	18	0	0.000975131988525391	1048576	0.0009765625	10060712	
140	18	0	0.000975131988525391	1048576	0.0009765625	10060724	
141	18	0	0.000975131988525391	1048576	0.0009765625	10060806	
142	18	0	0.000975131988525391	1048576	0.0009765625	10060812	
143	18	0	0.000975131988525391	1048576	0.0009765625	10060824	
144	18	0	0.000975131988525391	1048576	0.0009765625	10060906	
145	18	0	0.000975131988525391	1048576	0.0009765625	10060912	
146	18	0	0.000975131988525391	1048576	0.0009765625	10060924	
147	18	0	0.000975131988525391	1048576	0.0009765625	10061006	
148	18	0	0.000975131988525391	1048576	0.0009765625	10061012	
149	18	0	0.000975131988525391	1048576	0.0009765625	10061024	
150	18	0	0.000975131988525391	1048576	0.0009765625	10061106	
151	18	0	0.000975131988525391	1048576	0.0009765625	10061112	
152	18	0	0.000975131988525391	1048576	0.0009765625	10061124	
153	18	0	0.000975131988525391	1048576	0.0009765625	10061206	
154	18	0	0.000975131988525391	1048576	0.0009765625	10061212	
155	18	0	0.000975131988525391	1048576	0.0009765625	10061224	
156	18	0	0.000975131988525391	1048576	0.0009765625	10061306	
157	18	0	0.000975131988525391	1048576	0.0009765625	10061312	
158	18	0	0.000975131988525391	1048576	0.0009765625	10061324	
159	18	0	0.000975131988525391	1048576	0.0009765625	10061406	
160	18	0	0.000975131988525391	1048576	0.0009765625	10061412	
161	18	0	0.000975131988525391	1048576	0.0009765625	10061424	
162	18	0	0.000975131988525391	1048576	0.0009765625	10061506	
163	18	4194304	0.00488138198852539	5242880	0.0048828125	10061512	
164	18	73400.3200000003	0.00494974136352539	5316280.32	0.004951171875	10061524	
165	18	0	0.00494974136352539	5316280.32	0.004951171875	10061606	
166	18	0	0.00494974136352539	5316280.32	0.004951171875	10061612	
167	18	0	0.00494974136352539	5316280.32	0.004951171875	10061624	
168	18	0	0.00494974136352539	5316280.32	0.004951171875	10061706	
169	18	0	0.00494974136352539	5316280.32	0.004951171875	10061712	
170	18	0	0.00494974136352539	5316280.32	0.004951171875	10061724	
171	18	0	0.00494974136352539	5316280.32	0.004951171875	10061806	
172	18	0	0.00494974136352539	5316280.32	0.004951171875	10061812	
173	18	0	0.00494974136352539	5316280.32	0.004951171875	10061824	
174	18	0	0.00494974136352539	5316280.32	0.004951171875	10061906	
175	18	0	0.00494974136352539	5316280.32	0.004951171875	10061912	
176	18	0	0.00494974136352539	5316280.32	0.004951171875	10061924	
177	18	0	0.00494974136352539	5316280.32	0.004951171875	10062006	
178	18	0	0.00494974136352539	5316280.32	0.004951171875	10062012	
179	18	0	0.00494974136352539	5316280.32	0.004951171875	10062024	
180	18	0	0.00494974136352539	5316280.32	0.004951171875	10062106	
181	18	0	0.00494974136352539	5316280.32	0.004951171875	10062112	
182	18	0	0.00494974136352539	5316280.32	0.004951171875	10062124	
183	18	0	0.00494974136352539	5316280.32	0.004951171875	10062206	
184	18	0	0.00494974136352539	5316280.32	0.004951171875	10062212	
185	18	0	0.00494974136352539	5316280.32	0.004951171875	10062224	
186	18	0	0.00494974136352539	5316280.32	0.004951171875	10062306	
187	18	0	0.00494974136352539	5316280.32	0.004951171875	10062312	
188	18	0	0.00494974136352539	5316280.32	0.004951171875	10062324	
189	18	0	0.00494974136352539	5316280.32	0.004951171875	10062406	
190	18	0	0.00494974136352539	5316280.32	0.004951171875	10062412	
191	18	0	0.00494974136352539	5316280.32	0.004951171875	10062424	
192	18	0	0.00494974136352539	5316280.32	0.004951171875	10062506	
193	18	0	0.00494974136352539	5316280.32	0.004951171875	10062512	
194	18	0	0.00494974136352539	5316280.32	0.004951171875	10062524	
195	18	0	0.00494974136352539	5316280.32	0.004951171875	10062606	
196	18	0	0.00494974136352539	5316280.32	0.004951171875	10062612	
197	18	0	0.00494974136352539	5316280.32	0.004951171875	10062624	
198	18	0	0.00494974136352539	5316280.32	0.004951171875	10062706	
199	18	0	0.00494974136352539	5316280.32	0.004951171875	10062712	
200	18	0	0.00494974136352539	5316280.32	0.004951171875	10062724	
201	18	0	0.00494974136352539	5316280.32	0.004951171875	10062806	
202	18	0	0.00494974136352539	5316280.32	0.004951171875	10062812	
203	18	0	0.00494974136352539	5316280.32	0.004951171875	10062824	
204	18	0	0.00494974136352539	5316280.32	0.004951171875	10062906	
205	18	0	0.00494974136352539	5316280.32	0.004951171875	10062912	
206	18	0	0.00494974136352539	5316280.32	0.004951171875	10062924	
207	18	0	0.00494974136352539	5316280.32	0.004951171875	10063006	
208	18	0	0.00494974136352539	5316280.32	0.004951171875	10063012	
209	18	0	0.00494974136352539	5316280.32	0.004951171875	10063024	
210	18	0	0.00494974136352539	5316280.32	0.004951171875	10070106	
211	18	0	0.00494974136352539	5316280.32	0.004951171875	10070112	
212	18	0	0.00494974136352539	5316280.32	0.004951171875	10070124	
213	18	0	0.00494974136352539	5316280.32	0.004951171875	10070206	
214	18	0	0.00494974136352539	5316280.32	0.004951171875	10070212	
215	18	0	0.00494974136352539	5316280.32	0.004951171875	10070224	
216	18	0	0.00494974136352539	5316280.32	0.004951171875	10070306	
217	18	0	0.00494974136352539	5316280.32	0.004951171875	10070312	
218	18	0	0.00494974136352539	5316280.32	0.004951171875	10070324	
219	18	0	0.00494974136352539	5316280.32	0.004951171875	10070406	
220	18	0	0.00494974136352539	5316280.32	0.004951171875	10070412	
221	18	0	0.00494974136352539	5316280.32	0.004951171875	10070424	
222	18	0	0.00494974136352539	5316280.32	0.004951171875	10070506	
223	18	0	0.00494974136352539	5316280.32	0.004951171875	10070512	
224	18	0	0.00494974136352539	5316280.32	0.004951171875	10070524	
225	18	0	0.00494974136352539	5316280.32	0.004951171875	10070606	
226	18	0	0.00494974136352539	5316280.32	0.004951171875	10070612	
227	18	0	0.00494974136352539	5316280.32	0.004951171875	10070624	
228	18	0	0.00494974136352539	5316280.32	0.004951171875	10070706	
229	18	0	0.00494974136352539	5316280.32	0.004951171875	10070712	
230	18	0	0.00494974136352539	5316280.32	0.004951171875	10070724	
