0	7	0	0	0	0	10042206	
1	7	0	0	0	0	10042212	
2	7	0	0	0	0	10042224	
3	7	0	0	0	0	10042306	
4	7	0	0	0	0	10042312	
5	7	0	0	0	0	10042324	
6	7	0	0	0	0	10042406	
7	7	0	0	0	0	10042412	
8	7	0	0	0	0	10042424	
9	7	0	0	0	0	10042506	
10	7	0	0	0	0	10042512	
11	7	0	0	0	0	10042524	
12	7	0	0	0	0	10042606	
13	7	0	0	0	0	10042612	
14	7	0	0	0	0	10042624	
15	7	0	0	0	0	10042706	
16	7	0	0	0	0	10042712	
17	7	0	0	0	0	10042724	
18	7	0	0	0	0	10042806	
19	7	0	0	0	0	10042812	
20	7	0	0	0	0	10042824	
21	7	0	0	0	0	10042906	
22	7	0	0	0	0	10042912	
23	7	0	0	0	0	10042924	
24	7	0	0	0	0	10043006	
25	7	0	0	0	0	10043012	
26	7	0	0	0	0	10043024	
27	7	0	0	0	0	10050106	
28	7	0	0	0	0	10050112	
29	7	0	0	0	0	10050124	
30	7	0	0	0	0	10050206	
31	7	0	0	0	0	10050212	
32	7	0	0	0	0	10050224	
33	7	0	0	0	0	10050306	
34	7	0	0	0	0	10050312	
35	7	0	0	0	0	10050324	
36	7	0	0	0	0	10050406	
37	7	0	0	0	0	10050412	
38	7	0	0	0	0	10050424	
39	7	0	0	0	0	10050506	
40	7	0	0	0	0	10050512	
41	7	0	0	0	0	10050524	
42	7	0	0	0	0	10050606	
43	7	0	0	0	0	10050612	
44	7	0	0	0	0	10050624	
45	7	0	0	0	0	10050706	
46	7	0	0	0	0	10050712	
47	7	0	0	0	0	10050724	
48	7	0	0	0	0	10050806	
49	7	0	0	0	0	10050812	
50	7	0	0	0	0	10050824	
51	7	0	0	0	0	10050906	
52	7	0	0	0	0	10050912	
53	7	0	0	0	0	10050924	
54	7	0	0	0	0	10051006	
55	7	0	0	0	0	10051012	
56	7	0	0	0	0	10051024	
57	7	0	0	0	0	10051106	
58	7	0	0	0	0	10051112	
59	7	0	0	0	0	10051124	
60	7	0	0	0	0	10051206	
61	7	0	0	0	0	10051212	
62	7	0	0	0	0	10051224	
63	7	0	0	0	0	10051306	
64	7	0	0	0	0	10051312	
65	7	0	0	0	0	10051324	
66	7	0	0	0	0	10051406	
67	7	0	0	0	0	10051412	
68	7	0	0	0	0	10051424	
69	7	0	0	0	0	10051506	
70	7	0	0	0	0	10051512	
71	7	0	0	0	0	10051524	
72	7	0	0	0	0	10051606	
73	7	0	0	0	0	10051612	
74	7	0	0	0	0	10051624	
75	7	0	0	0	0	10051706	
76	7	0	0	0	0	10051712	
77	7	0	0	0	0	10051724	
78	7	0	0	0	0	10051806	
79	7	0	0	0	0	10051812	
80	7	0	0	0	0	10051824	
81	7	0	0	0	0	10051906	
82	7	0	0	0	0	10051912	
